word,part_of_speech,frequency,similarity,synonym,syn_sim,author,age,book,year,sentence,modified,sentence_type
exquisite,adjective,4.07e-06,0.9938554521155627,keen,0.8223698809554694,D.H. Lawrence,35,Women in Love,1920,"in her softness and her fine, exquisite richness of texture and","in her softness and her fine, keen richness of texture and",Metaphor?
richness,noun,1.82e-06,0.9828556887620717,productive,0.8020609160503414,D.H. Lawrence,35,Women in Love,1920,"her softness and her fine, exquisite richness of texture and delicacy","her softness and her fine, exquisite productive of texture and delicacy",Metaphor?
eagerly,adverb,3.09e-06,0.995096205085752,excited,0.8764571650589309,D.H. Lawrence,35,Women in Love,1920,"'Yes!' cried Ursula, too eagerly, throwing aside her sewing and leaping","'Yes!' cried Ursula, too excited, throwing aside her sewing and leaping",Metaphor?
betraying,verb,2.63e-06,0.9665581349306184,double-crossing,0.8862785151274981,D.H. Lawrence,35,Women in Love,1920,"as if to escape something, thus betraying the tension of the","as if to escape something, thus double-crossing the tension of the",Metaphor?
loathed,verb,1.29e-06,0.9891624398309016,hate,0.8734221389243118,D.H. Lawrence,35,Women in Love,1920,"home round about her. And she loathed it, the sordid, too-familiar","home round about her. And she hate it, the sordid, too-familiar",Metaphor?
sordid,adjective,9.77e-07,0.9881200282784023,nasty,0.859663115037069,D.H. Lawrence,35,Women in Love,1920,"her. And she loathed it, the sordid, too-familiar place! She was","her. And she loathed it, the nasty, too-familiar place! She was",Metaphor?
milieu,noun,8.51e-07,0.9912091210178966,environment,0.8688509076146949,D.H. Lawrence,35,Women in Love,1920,"her feeling against the home, the milieu, the whole atmosphere and","her feeling against the home, the environment, the whole atmosphere and",Metaphor?
obsolete,adjective,4.47e-06,0.9917772964574814,out-of-date,0.8645179815234368,D.H. Lawrence,35,Women in Love,1920,whole atmosphere and condition of this obsolete life. Her feeling frightened,whole atmosphere and condition of this out-of-date life. Her feeling frightened,Metaphor?
swiftly,adverb,3.47e-06,0.9974882238090258,rapidly,0.9243936796988736,D.H. Lawrence,35,Women in Love,1920,The two girls were soon walking swiftly down the main road,The two girls were soon walking rapidly down the main road,Metaphor?
sordid,adjective,9.77e-07,0.9926409567084055,nasty,0.859663115037069,D.H. Lawrence,35,Women in Love,1920,"shops, part dwelling-houses, utterly formless and sordid, without poverty. Gudrun, new","shops, part dwelling-houses, utterly formless and nasty, without poverty. Gudrun, new",Metaphor?
cruelly,adverb,8.91e-07,0.9906796601823084,brutal,0.883580642295865,D.H. Lawrence,35,Women in Love,1920,"life in Chelsea and Sussex, shrank cruelly from this amorphous ugliness","life in Chelsea and Sussex, shrank brutal from this amorphous ugliness",Metaphor?
sordid,adjective,9.77e-07,0.9890237412965103,dirty,0.8602092817979149,D.H. Lawrence,35,Women in Love,1920,"forward she went, through the whole sordid gamut of pettiness, the","forward she went, through the whole dirty gamut of pettiness, the",Metaphor?
gamut,noun,7.41e-07,0.9948201564481418,range,0.8295664067679237,D.H. Lawrence,35,Women in Love,1920,"she went, through the whole sordid gamut of pettiness, the long","she went, through the whole sordid range of pettiness, the long",Metaphor?
gritty,adjective,2.45e-06,0.9896579957448706,everyday,0.793449453641745,D.H. Lawrence,35,Women in Love,1920,"gamut of pettiness, the long amorphous, gritty street. She was exposed","gamut of pettiness, the long amorphous, everyday street. She was exposed",Metaphor?
torment,noun,2.29e-06,0.9906222630806047,torture,0.9215559938937595,D.H. Lawrence,35,Women in Love,1920,passed on through a stretch of torment. It was strange that,passed on through a stretch of torture. It was strange that,Metaphor?
barren,adjective,2.51e-06,0.9952305435022512,bare,0.8498596058756184,D.H. Lawrence,35,Women in Love,1920,"the full effect of this shapeless, barren ugliness upon herself. Why","the full effect of this shapeless, bare ugliness upon herself. Why",Metaphor?
defaced,verb,2.09e-07,0.9909846213264079,damaged,0.8270051700250278,D.H. Lawrence,35,Women in Love,1920,"of these ugly, meaningless people, this defaced countryside? She felt like","of these ugly, meaningless people, this damaged countryside? She felt like",Metaphor?
beetle,verb,3.39e-06,0.9639733352343224,bunch,0.7919461220548305,D.H. Lawrence,35,Women in Love,1920,defaced countryside? She felt like a beetle toiling in the dust.,defaced countryside? She felt like a bunch toiling in the dust.,Metaphor?
toiling,verb,1.07e-06,0.9950205225161999,working,0.884206884934854,D.H. Lawrence,35,Women in Love,1920,countryside? She felt like a beetle toiling in the dust. She,countryside? She felt like a beetle working in the dust. She,Metaphor?
repulsion,noun,4.07e-07,0.9641350885913752,horror,0.8334813112132929,D.H. Lawrence,35,Women in Love,1920,a beetle toiling in the dust. She was filled with repulsion.,a beetle toiling in the dust. She was filled with horror.,Metaphor?
cabbage,noun,3.55e-06,0.9841940835919296,green,0.8065147692501159,D.H. Lawrence,35,Women in Love,1920,"black patch of common-garden, where sooty cabbage stumps stood shameless. No","black patch of common-garden, where sooty green stumps stood shameless. No",Metaphor?
stumps,verb,2.82e-06,0.9942430855499671,stamps,0.8671697300230036,D.H. Lawrence,35,Women in Love,1920,"patch of common-garden, where sooty cabbage stumps stood shameless. No one","patch of common-garden, where sooty cabbage stamps stood shameless. No one",Metaphor?
blackened,verb,1.78e-07,0.9645481144300229,closed in,0.8129047963314631,D.H. Lawrence,35,Women in Love,1920,"hills with cornfields and woods, all blackened with distance, as if","hills with cornfields and woods, all closed in with distance, as if",Metaphor?
veil,verb,4.57e-06,0.9938997136633486,covering,0.8417632089214353,D.H. Lawrence,35,Women in Love,1920,"distance, as if seen through a veil of crape. White and","distance, as if seen through a covering of crape. White and",Metaphor?
darkened,adjective,1.35e-06,0.97369560898768,closed in,0.8336950924319004,D.H. Lawrence,35,Women in Love,1920,"of the hill. They were of darkened red brick, brittle, with","of the hill. They were of closed in red brick, brittle, with",Metaphor?
brittle,adjective,1.91e-06,0.9850913024984349,chill,0.8006689558496208,D.H. Lawrence,35,Women in Love,1920,"They were of darkened red brick, brittle, with dark slate roofs.","They were of darkened red brick, chill, with dark slate roofs.",Metaphor?
recurrent,adjective,1.74e-06,0.9835880022847439,on-and-off,0.8285070699333109,D.H. Lawrence,35,Women in Love,1920,"trodden-in by the feet of the recurrent colliers, and bounded from","trodden-in by the feet of the on-and-off colliers, and bounded from",Metaphor?
coarse,adjective,2.57e-06,0.9924548670243022,terrible,0.8131904653690488,D.H. Lawrence,35,Women in Love,1920,"Women, their arms folded over their coarse aprons, standing gossiping at","Women, their arms folded over their terrible aprons, standing gossiping at",Metaphor?
gossiping,noun,6.17e-07,0.9777171836194897,talking,0.8866621907346945,D.H. Lawrence,35,Women in Love,1920,"folded over their coarse aprons, standing gossiping at the end of","folded over their coarse aprons, standing talking at the end of",Metaphor?
aborigines,noun,1.29e-07,0.9756341507246009,natives,0.8841297421809856,D.H. Lawrence,35,Women in Love,1920,"with that long, unwearying stare of aborigines; children called out names.","with that long, unwearying stare of natives; children called out names.",Metaphor?
dazed,verb,7.76e-07,0.9749361228164208,rocked,0.8252424862709818,D.H. Lawrence,35,Women in Love,1920,Gudrun went on her way half dazed. If this were human,Gudrun went on her way half rocked. If this were human,Metaphor?
stockings,noun,3.09e-06,0.9729992552827503,haves,0.800366543328903,D.H. Lawrence,35,Women in Love,1920,"She was aware of her grass-green stockings, her large grass-green velour","She was aware of her grass-green haves, her large grass-green velour",Metaphor?
treading,verb,3.31e-06,0.9857844388134029,stepping,0.894027870973534,D.H. Lawrence,35,Women in Love,1920,"she felt as if she were treading in the air, quite","she felt as if she were stepping in the air, quite",Metaphor?
precipitated,verb,6.03e-07,0.9739409830194145,poured,0.8474260639197816,D.H. Lawrence,35,Women in Love,1920,at any minute she might be precipitated to the ground. She,at any minute she might be poured to the ground. She,Metaphor?
clung,verb,3.09e-06,0.9779629852777941,stuck,0.8666590597087045,D.H. Lawrence,35,Women in Love,1920,"She clung to Ursula, who, through long usage was inured to","She stuck to Ursula, who, through long usage was inured to",Metaphor?
inured,verb,7.94e-08,0.9883428106853868,seasoned,0.8292645642560974,D.H. Lawrence,35,Women in Love,1920,"Ursula, who, through long usage was inured to this violation of","Ursula, who, through long usage was seasoned to this violation of",Metaphor?
ordeal,noun,2.95e-06,0.9658173107202951,trial,0.847155360796856,D.H. Lawrence,35,Women in Love,1920,if in the midst of some ordeal: 'I want to go,if in the midst of some trial: 'I want to go,Metaphor?
glamour,verb,3.24e-06,0.990968803494013,charm,0.866350144783635,D.H. Lawrence,35,Women in Love,1920,towards Willey Green. Still the faint glamour of blackness persisted over,towards Willey Green. Still the faint charm of blackness persisted over,Metaphor?
blackness,noun,1.23e-06,0.9951223245236995,black,0.8807554872197332,D.H. Lawrence,35,Women in Love,1920,Green. Still the faint glamour of blackness persisted over the fields,Green. Still the faint glamour of black persisted over the fields,Metaphor?
persisted,verb,3.39e-06,0.9958781880830366,remained,0.865005823056141,D.H. Lawrence,35,Women in Love,1920,Still the faint glamour of blackness persisted over the fields and,Still the faint glamour of blackness remained over the fields and,Metaphor?
gleam,verb,9.33e-07,0.9806342880473009,flame,0.8342694472478834,D.H. Lawrence,35,Women in Love,1920,"wooded hills, and seemed darkly to gleam in the air. It","wooded hills, and seemed darkly to flame in the air. It",Metaphor?
snatches,noun,3.39e-06,0.9660113544887948,rapes,0.8421231415892964,D.H. Lawrence,35,Women in Love,1920,"was a spring day, chill, with snatches of sunshine. Yellow celandines","was a spring day, chill, with rapes of sunshine. Yellow celandines",Metaphor?
expectant,adjective,8.91e-07,0.9956276352842282,expecting,0.9347953932477167,D.H. Lawrence,35,Women in Love,1920,"trees, stood a little group of expectant people, waiting to see","trees, stood a little group of expecting people, waiting to see",Metaphor?
stockings,noun,3.09e-06,0.938174009054196,haves,0.800366543328903,D.H. Lawrence,35,Women in Love,1920,'What price the stockings!' said a voice at the back of,'What price the haves!' said a voice at the back of,Metaphor?
murderous,adjective,2.34e-06,0.9902435149992896,bloody,0.8327457298084344,D.H. Lawrence,35,Women in Love,1920,"swept over the girl, violent and murderous. She would have liked","swept over the girl, violent and bloody. She would have liked",Metaphor?
annihilated,verb,7.59e-07,0.9826857789841078,bombed,0.8725442118558971,D.H. Lawrence,35,Women in Love,1920,"She would have liked them all annihilated, cleared away, so that","She would have liked them all bombed, cleared away, so that",Metaphor?
adjoined,verb,9.33e-08,0.9936587380649713,neighbored,0.885765749753309,D.H. Lawrence,35,Women in Love,1920,"of the Grammar School, whose grounds adjoined those of the church.","of the Grammar School, whose grounds neighbored those of the church.",Metaphor?
foliage,noun,2.57e-06,0.9743174601891819,green,0.8248885084850939,D.H. Lawrence,35,Women in Love,1920,of the old church. The sisters were hidden by the foliage.,of the old church. The sisters were hidden by the green.,Metaphor?
averted,verb,1.38e-06,0.9931283198491708,headed off,0.8805740699579735,D.H. Lawrence,35,Women in Love,1920,"mouth was shut close, her face averted. She was regretting bitterly","mouth was shut close, her face headed off. She was regretting bitterly",Metaphor?
bitterly,adverb,1.95e-06,0.9941874677338387,sadly,0.8570540706057671,D.H. Lawrence,35,Women in Love,1920,her face averted. She was regretting bitterly that she had ever,her face averted. She was regretting sadly that she had ever,Metaphor?
discomfiture,noun,4.27e-08,0.9788341059221414,confusion,0.8268241021765645,D.H. Lawrence,35,Women in Love,1920,"amazingly beautiful she was, flushed with discomfiture. But she caused a","amazingly beautiful she was, flushed with confusion. But she caused a",Metaphor?
constraint,noun,1.91e-06,0.9698948045121905,condition,0.8762723920825138,D.H. Lawrence,35,Women in Love,1920,"with discomfiture. But she caused a constraint over Ursula's nature, a","with discomfiture. But she caused a condition over Ursula's nature, a",Metaphor?
weariness,noun,4.27e-07,0.9607021994173209,collapse,0.7708129473159224,D.H. Lawrence,35,Women in Love,1920,"constraint over Ursula's nature, a certain weariness. Ursula wished to be","constraint over Ursula's nature, a certain collapse. Ursula wished to be",Metaphor?
enclosure,noun,4.07e-06,0.9917881068049595,close,0.813439963436937,D.H. Lawrence,35,Women in Love,1920,"be alone, freed from the tightness, the enclosure of Gudrun's presence.","be alone, freed from the tightness, the close of Gudrun's presence.",Metaphor?
brightly,adverb,2.75e-06,0.9936861954845181,lit,0.8046551895951239,D.H. Lawrence,35,Women in Love,1920,"For the moment, the sunshine fell brightly into the churchyard, there","For the moment, the sunshine fell lit into the churchyard, there",Metaphor?
sap,noun,3.98e-06,0.9590958557225685,health,0.824819459717607,D.H. Lawrence,35,Women in Love,1920,"there was a vague scent of sap and of spring, perhaps","there was a vague scent of health and of spring, perhaps",Metaphor?
unfolding,verb,2.82e-06,0.9859870085961209,expanding,0.8507078594142331,D.H. Lawrence,35,Women in Love,1920,"as angels. In the air, the unfolding leaves of a copper-beech","as angels. In the air, the expanding leaves of a copper-beech",Metaphor?
Punctually,adverb,1.62e-07,0.9793071832478986,immediate,0.811256440042405,D.H. Lawrence,35,Women in Love,1920,"Punctually at eleven o'clock, the carriages began to arrive. There was","immediate at eleven o'clock, the carriages began to arrive. There was",Metaphor?
excited,verb,1.95e-06,0.9623892622361155,encouraged,0.8567633099236202,D.H. Lawrence,35,Women in Love,1920,church. They were all gay and excited because the sun was,church. They were all gay and encouraged because the sun was,Metaphor?
unresolved,adjective,2e-06,0.9779866681446139,pending,0.8327952343181088,D.H. Lawrence,35,Women in Love,1920,"was none that had anything unknown, unresolved, until the Criches themselves","was none that had anything unknown, pending, until the Criches themselves",Metaphor?
piqued,verb,8.51e-07,0.9851902421112584,encouraged,0.8118616131010447,D.H. Lawrence,35,Women in Love,1920,to appear. Then her interest was piqued. Here was something not,to appear. Then her interest was encouraged. Here was something not,Metaphor?
unkempt,adjective,4.37e-07,0.9782142208954132,messed,0.8512111672579751,D.H. Lawrence,35,Women in Love,1920,"son Gerald. She was a queer unkempt figure, in spite of","son Gerald. She was a queer messed figure, in spite of",Metaphor?
yellowish,adjective,1.62e-06,0.9670369962522608,chicken,0.8231420237693678,D.H. Lawrence,35,Women in Love,1920,"the day. Her face was pale, yellowish, with a clear, transparent","the day. Her face was pale, chicken, with a clear, transparent",Metaphor?
untidy,adjective,4.07e-07,0.994105419243801,messed,0.8760028948862397,D.H. Lawrence,35,Women in Love,1920,"predative look. Her colourless hair was untidy, wisps floating down on","predative look. Her colourless hair was messed, wisps floating down on",Metaphor?
exaggeratedly,adverb,6.03e-08,0.9871802537596809,put on,0.7801311865447514,D.H. Lawrence,35,Women in Love,1920,"above middle height, well-made, and almost exaggeratedly well-dressed. But about him","above middle height, well-made, and almost put on well-dressed. But about him",Metaphor?
guarded,adjective,4.27e-06,0.9899066450151501,careful,0.8511216281784632,D.H. Lawrence,35,Women in Love,1920,"about him also was the strange, guarded look, the unconscious glisten,","about him also was the strange, careful look, the unconscious glisten,",Metaphor?
glisten,verb,1.78e-07,0.9792544562139776,flash,0.8052406660892575,D.H. Lawrence,35,Women in Love,1920,"the strange, guarded look, the unconscious glisten, as if he did","the strange, guarded look, the unconscious flash, as if he did",Metaphor?
glisten,noun,1.78e-07,0.9874730208230814,flash,0.8052406660892575,D.H. Lawrence,35,Women in Love,1920,and his fair hair was a glisten like sunshine refracted through,and his fair hair was a flash like sunshine refracted through,Metaphor?
gleaming,verb,9.33e-07,0.9833677658598619,flashing,0.8322825392494692,D.H. Lawrence,35,Women in Love,1920,"thirty years old, perhaps more. His gleaming beauty, maleness, like a","thirty years old, perhaps more. His flashing beauty, maleness, like a",Metaphor?
maleness,noun,1.35e-07,0.9800661979722585,man-size,0.8196318466975911,D.H. Lawrence,35,Women in Love,1920,"old, perhaps more. His gleaming beauty, maleness, like a young, good-humoured,","old, perhaps more. His gleaming beauty, man-size, like a young, good-humoured,",Metaphor?
sinister,adjective,3.98e-06,0.9862677773008746,threatening,0.8498117054249457,D.H. Lawrence,35,Women in Love,1920,"not blind her to the significant, sinister stillness in his bearing,","not blind her to the significant, threatening stillness in his bearing,",Metaphor?
stillness,noun,9.55e-07,0.9804726555945495,quiet,0.8631709549093041,D.H. Lawrence,35,Women in Love,1920,"blind her to the significant, sinister stillness in his bearing, the","blind her to the significant, sinister quiet in his bearing, the",Metaphor?
lurking,verb,1.26e-06,0.9887368838744998,snaking,0.8419673047408321,D.H. Lawrence,35,Women in Love,1920,"sinister stillness in his bearing, the lurking danger of his unsubdued","sinister stillness in his bearing, the snaking danger of his unsubdued",Metaphor?
totem,noun,1.23e-06,0.9835709155426104,symbol,0.7973127635509608,D.H. Lawrence,35,Women in Love,1920,"danger of his unsubdued temper. 'His totem is the wolf,' she","danger of his unsubdued temper. 'His symbol is the wolf,' she",Metaphor?
unbroken,adjective,1.66e-06,0.9837395710501364,wild,0.7964044076213628,D.H. Lawrence,35,Women in Love,1920,"herself. 'His mother is an old, unbroken wolf.' And then she","herself. 'His mother is an old, wild wolf.' And then she",Metaphor?
paroxysm,noun,5.62e-08,0.9905890255721668,fit,0.7856937211606178,D.H. Lawrence,35,Women in Love,1920,all her veins were in a paroxysm of violent sensation. 'Good,all her veins were in a fit of violent sensation. 'Good,Metaphor?
exclaimed,verb,6.61e-07,0.9908692316431132,cried (out),0.8770918483969115,D.H. Lawrence,35,Women in Love,1920,"of violent sensation. 'Good God!' she exclaimed to herself, 'what is","of violent sensation. 'Good God!' she cried (out) to herself, 'what is",Metaphor?
assuredly,adverb,6.03e-07,0.9904620654927436,surely,0.9248093882360623,D.H. Lawrence,35,Women in Love,1920,"a moment after, she was saying assuredly, 'I shall know more","a moment after, she was saying surely, 'I shall know more",Metaphor?
deluding,verb,3.02e-07,0.9859585009381199,conning,0.8825266878293039,D.H. Lawrence,35,Women in Love,1920,"a mistake, that she was not deluding herself, that she really","a mistake, that she was not conning herself, that she really",Metaphor?
overwhelming,verb,1.41e-06,0.9759399771151861,flooding,0.8558646251391542,D.H. Lawrence,35,Women in Love,1920,"she really felt this strange and overwhelming sensation on his account,","she really felt this strange and flooding sensation on his account,",Metaphor?
apprehension,noun,1.23e-06,0.9831875193302096,perception,0.8496797163791484,D.H. Lawrence,35,Women in Love,1920,"him in her essence, this powerful apprehension of him. 'Am I","him in her essence, this powerful perception of him. 'Am I",Metaphor?
muse,noun,3.89e-06,0.9730771941507669,poet,0.8407988459028328,D.H. Lawrence,35,Women in Love,1920,"believe it, she remained in a muse, scarcely conscious of what","believe it, she remained in a poet, scarcely conscious of what",Metaphor?
scarcely,adverb,2.14e-06,0.9984751254751563,hardly,0.952765120473355,D.H. Lawrence,35,Women in Love,1920,"it, she remained in a muse, scarcely conscious of what was","it, she remained in a muse, hardly conscious of what was",Metaphor?
amiss,adverb,8.51e-07,0.9938934771479433,wrong,0.8300126954013805,D.H. Lawrence,35,Women in Love,1920,"come. Ursula wondered if something was amiss, and if the wedding","come. Ursula wondered if something was wrong, and if the wedding",Metaphor?
feathers,verb,4.9e-06,0.9851866430556053,array,0.7868458247379897,D.H. Lawrence,35,Women in Love,1920,"on which were streaks of ostrich feathers, natural and grey. She","on which were streaks of ostrich array, natural and grey. She",Metaphor?
scarcely,adverb,2.14e-06,0.9984311267172752,hardly,0.952765120473355,D.H. Lawrence,35,Women in Love,1920,"grey. She drifted forward as if scarcely conscious, her long blanched","grey. She drifted forward as if hardly conscious, her long blanched",Metaphor?
blanched,verb,3.47e-07,0.9889836743848857,pale,0.8325021533437595,D.H. Lawrence,35,Women in Love,1920,"as if scarcely conscious, her long blanched face lifted up, not","as if scarcely conscious, her long pale face lifted up, not",Metaphor?
silky,adjective,1.82e-06,0.9963699340995713,soft,0.8641529269095578,D.H. Lawrence,35,Women in Love,1920,"rich. She wore a dress of silky, frail velvet, of pale","rich. She wore a dress of soft, frail velvet, of pale",Metaphor?
frail,noun,1.91e-06,0.9936113079229254,weak,0.8774371787661602,D.H. Lawrence,35,Women in Love,1920,"She wore a dress of silky, frail velvet, of pale yellow","She wore a dress of silky, weak velvet, of pale yellow",Metaphor?
stockings,noun,3.09e-06,0.9923237596005523,haves,0.800366543328903,D.H. Lawrence,35,Women in Love,1920,"small rose-coloured cyclamens. Her shoes and stockings were of brownish grey,","small rose-coloured cyclamens. Her shoes and haves were of brownish grey,",Metaphor?
feathers,noun,4.9e-06,0.9749248439105589,array,0.7868458247379897,D.H. Lawrence,35,Women in Love,1920,"were of brownish grey, like the feathers on her hat, her","were of brownish grey, like the array on her hat, her",Metaphor?
peculiar,adjective,4.68e-06,0.9956517794934301,unique,0.8678693047377378,D.H. Lawrence,35,Women in Love,1920,"heavy, she drifted along with a peculiar fixity of the hips,","heavy, she drifted along with a unique fixity of the hips,",Metaphor?
macabre,adjective,8.51e-07,0.9801561342274875,terrible,0.8165598809516541,D.H. Lawrence,35,Women in Love,1920,"her lovely pale-yellow and brownish-rose, yet macabre, something repulsive. People were","her lovely pale-yellow and brownish-rose, yet terrible, something repulsive. People were",Metaphor?
repulsive,adjective,1.51e-06,0.9931635701740539,disgusting,0.8692569435538049,D.H. Lawrence,35,Women in Love,1920,"pale-yellow and brownish-rose, yet macabre, something repulsive. People were silent when","pale-yellow and brownish-rose, yet macabre, something disgusting. People were silent when",Metaphor?
roused,verb,1.26e-06,0.9891600151499287,awoke,0.8966590421964218,D.H. Lawrence,35,Women in Love,1920,"were silent when she passed, impressed, roused, wanting to jeer, yet","were silent when she passed, impressed, awoke, wanting to jeer, yet",Metaphor?
jeer,verb,1.38e-07,0.9718601165224225,laugh (at),0.8529112836616735,D.H. Lawrence,35,Women in Love,1920,"she passed, impressed, roused, wanting to jeer, yet for some reason","she passed, impressed, roused, wanting to laugh (at), yet for some reason",Metaphor?
silenced,adjective,2.45e-06,0.9801495463165729,shut up,0.8565771346914755,D.H. Lawrence,35,Women in Love,1920,"to jeer, yet for some reason silenced. Her long, pale face,","to jeer, yet for some reason shut up. Her long, pale face,",Metaphor?
fascination,noun,3.02e-06,0.9879672966833273,appeal,0.8494969373803865,D.H. Lawrence,35,Women in Love,1920,Ursula watched her with fascination. She knew her a little. She,Ursula watched her with appeal. She knew her a little. She,Metaphor?
passionately,adverb,2.14e-06,0.9911699427708694,intense,0.8448073178794053,D.H. Lawrence,35,Women in Love,1920,"heavy, nerve-worn with consciousness. She was passionately interested in reform, her","heavy, nerve-worn with consciousness. She was intense interested in reform, her",Metaphor?
manly,adjective,4.57e-06,0.9831108980976369,male,0.859102793605062,D.H. Lawrence,35,Women in Love,1920,"a man's woman, it was the manly world that held her.","a man's woman, it was the male world that held her.",Metaphor?
intimacies,noun,4.37e-06,0.972804370982826,belonging,0.812825585312826,D.H. Lawrence,35,Women in Love,1920,She had various intimacies of mind and soul with various men,She had various belonging of mind and soul with various men,Metaphor?
repute,noun,4.37e-07,0.9936238928092712,reputation,0.954315014146947,D.H. Lawrence,35,Women in Love,1920,know a good many people of repute and standing. She had,know a good many people of reputation and standing. She had,Metaphor?
aristocracy,noun,1.62e-06,0.9848958220692199,upper class,0.8796132197916304,D.H. Lawrence,35,Women in Love,1920,had her friends among the slack aristocracy that keeps touch with,had her friends among the slack upper class that keeps touch with,Metaphor?
intellect,noun,3.09e-06,0.9854284877108902,genius,0.8439445202553973,D.H. Lawrence,35,Women in Love,1920,"the world of culture and of intellect. She was a KULTURTRAGER,","the world of culture and of genius. She was a KULTURTRAGER,",Metaphor?
unassailable,adjective,3.47e-07,0.9823195546801696,sacred,0.806964551130511,D.H. Lawrence,35,Women in Love,1920,"had sought to make herself invulnerable, unassailable, beyond reach of the","had sought to make herself invulnerable, sacred, beyond reach of the",Metaphor?
vulgar,adjective,3.39e-06,0.988629729831394,rude,0.8683006220422855,D.H. Lawrence,35,Women in Love,1920,"every respect she stood beyond all vulgar judgment, knowing perfectly that","every respect she stood beyond all rude judgment, knowing perfectly that",Metaphor?
mockery,noun,1.95e-06,0.9803051113523886,joke,0.8519131611827377,D.H. Lawrence,35,Women in Love,1920,herself exposed to wounds and to mockery and to despite. She,herself exposed to wounds and to joke and to despite. She,Metaphor?
chink,noun,4.07e-07,0.9898718057843146,crack,0.8485306650794718,D.H. Lawrence,35,Women in Love,1920,"vulnerable, there was always a secret chink in her armour. She","vulnerable, there was always a secret crack in her armour. She",Metaphor?
deficiency,noun,4.37e-06,0.9962304741691024,deficit,0.9369826892047374,D.H. Lawrence,35,Women in Love,1920,"a terrible void, a lack, a deficiency of being within her.","a terrible void, a lack, a deficit of being within her.",Metaphor?
deficiency,noun,4.37e-06,0.9741684667584618,lack,0.8035726356818305,D.H. Lawrence,35,Women in Love,1920,"wanted someone to close up this deficiency, to close it up","wanted someone to close up this lack, to close it up",Metaphor?
craved,verb,2.95e-06,0.9893676269089393,desired,0.884798708881828,D.H. Lawrence,35,Women in Love,1920,close it up for ever. She craved for Rupert Birkin. When,close it up for ever. She desired for Rupert Birkin. When,Metaphor?
chasm,noun,9.12e-07,0.974160502215353,ocean,0.8157577296070813,D.H. Lawrence,35,Women in Love,1920,"on the sand, built over a chasm, and, in spite of","on the sand, built over a ocean, and, in spite of",Metaphor?
fling,noun,2.14e-06,0.9828499337467729,affair,0.8249413357395117,D.H. Lawrence,35,Women in Love,1920,"maid-servant of positive, robust temper could fling her down this bottomless","maid-servant of positive, robust temper could affair her down this bottomless",Metaphor?
bottomless,adjective,9.12e-07,0.9821851381002364,bare,0.8125030860118246,D.H. Lawrence,35,Women in Love,1920,"temper could fling her down this bottomless pit of insufficiency, by","temper could fling her down this bare pit of insufficiency, by",Metaphor?
