word,part_of_speech,frequency,similarity,synonym,syn_sim,author,age,book,year,sentence,modified,sentence_type
cultivated,adjective,3.98e-06,0.9703180623562578,accomplished,0.8483045844450211,D.H. Lawrence,43,Lady Chatterly's Lover,1928,"had been one of the cultivated Fabians in the palmy, rather","had been one of the accomplished Fabians in the palmy, rather",Metaphor?
palmy,adjective,3.98e-08,0.98931755487263,going,0.7763882353495859,D.H. Lawrence,43,Lady Chatterly's Lover,1928,"the cultivated Fabians in the palmy, rather pre-Raphaelite days. Between artists","the cultivated Fabians in the ago, rather pre-Raphaelite days. Between artists",Metaphor?
cultured,adjective,2e-06,0.9950233432092463,accomplished,0.8393717031286536,D.H. Lawrence,43,Lady Chatterly's Lover,1928,"pre-Raphaelite days. Between artists and cultured socialists, Constance and her sister","pre-Raphaelite days. Between artists and accomplished socialists, Constance and her sister",Metaphor?
aesthetically,adverb,1.55e-06,0.9794713919490571,beautiful,0.8380557616060667,D.H. Lawrence,43,Lady Chatterly's Lover,1928,what might be called an aesthetically unconventional upbringing. They had been,what might be called an beautifully unconventional upbringing. They had been,Metaphor?
unconventional,adjective,2.63e-06,0.9822860815665051,radical,0.796998372577197,D.H. Lawrence,43,Lady Chatterly's Lover,1928,might be called an aesthetically unconventional upbringing. They had been taken,might be called an aesthetically radical upbringing. They had been taken,Metaphor?
civilized,adjective,3.31e-06,0.9714130557216533,accomplished,0.8475643710217037,D.H. Lawrence,43,Lady Chatterly's Lover,1928,"the speakers spoke in every civilized tongue, and no one was","the speakers spoke in every accomplished tongue, and no one was",Metaphor?
cosmopolitan,adjective,2.29e-06,0.9517575273244689,sophisticated,0.8464890384433664,D.H. Lawrence,43,Lady Chatterly's Lover,1928,"atmosphere. They were at once cosmopolitan and provincial, with the cosmopolitan","atmosphere. They were at once sophisticated and provincial, with the sophisticated",Metaphor?
cosmopolitan,adjective,2.29e-06,0.9480712497642758,sophisticated,0.8464890384433664,D.H. Lawrence,43,Lady Chatterly's Lover,1928,"cosmopolitan and provincial, with the cosmopolitan provincialism of art that goes","sophisticated and provincial, with the sophisticated provincialism of art that goes",Metaphor?
sturdy,adjective,2.75e-06,0.995776639157167,strong,0.8723333550736787,D.H. Lawrence,43,Lady Chatterly's Lover,1928,"off to the forests with sturdy youths bearing guitars, twang-twang! They","off to the forests with strong youths bearing guitars, twang-twang! They",Metaphor?
youths,noun,4.07e-06,0.9861267947882985,kids,0.8457421125023689,D.H. Lawrence,43,Lady Chatterly's Lover,1928,"to the forests with sturdy youths bearing guitars, twang-twang! They sang","to the forests with sturdy kids bearing guitars, twang-twang! They sang",Metaphor?
lusty,adjective,6.31e-07,0.9868889284657152,vital,0.8206553405341579,D.H. Lawrence,43,Lady Chatterly's Lover,1928,"forests of the morning, with lusty and splendid-throated young fellows, free","forests of the morning, with vital and splendid-throated young fellows, free",Metaphor?
mattered,verb,3.39e-06,0.9940170673366404,counted,0.8599512050114191,D.H. Lawrence,43,Lady Chatterly's Lover,1928,It was the talk that mattered supremely: the impassioned interchange of,It was the talk that counted supremely: the impassioned interchange of,Metaphor?
supremely,adverb,1.1e-06,0.9943995811415451,great,0.8223735171331583,D.H. Lawrence,43,Lady Chatterly's Lover,1928,was the talk that mattered supremely: the impassioned interchange of talk.,was the talk that mattered greatly: the impassioned interchange of talk.,Metaphor?
impassioned,adjective,8.71e-07,0.9941784945970855,passionate,0.949818773916466,D.H. Lawrence,43,Lady Chatterly's Lover,1928,talk that mattered supremely: the impassioned interchange of talk. Love was,talk that mattered supremely: the passionate interchange of talk. Love was,Metaphor?
accompaniment,noun,1.66e-06,0.9941535270546273,companion,0.86506528148088,D.H. Lawrence,43,Lady Chatterly's Lover,1928,the impassioned interchange of talk. Love was only a minor accompaniment.,the impassioned interchange of talk. Love was only a minor companion.,Metaphor?
passionately,adverb,2.14e-06,0.9939746008231554,intense,0.8448073178794053,D.H. Lawrence,43,Lady Chatterly's Lover,1928,with whom they talked so passionately and sang so lustily and,with whom they talked so intensely and sang so lustily and,Metaphor?
doubtful,adjective,3.31e-06,0.9773829105210046,suspicious,0.875879021417614,D.H. Lawrence,43,Lady Chatterly's Lover,1928,"love connexion. The girls were doubtful, but then the thing was","love connexion. The girls were suspicious, but then the thing was",Metaphor?
craving,adjective,3.63e-06,0.9846422556886603,hunger,0.8881966051007291,D.H. Lawrence,43,Lady Chatterly's Lover,1928,men were so humble and craving. Why couldn't a girl be,men were so humble and hungry. Why couldn't a girl be,Metaphor?
queenly,adjective,4.9e-08,0.977610569896173,royal,0.8905753063976534,D.H. Lawrence,43,Lady Chatterly's Lover,1928,"Why couldn't a girl be queenly, and give the gift of","Why couldn't a girl be royally, and give the gift of",Metaphor?
trespassed,verb,1.74e-07,0.9756393772704319,fell,0.8086019047968348,D.H. Lawrence,43,Lady Chatterly's Lover,1928,"him, as if he had trespassed on one's privacy and inner","him, as if he had fallen on one's privacy and inner",Metaphor?
sordid,adjective,9.77e-07,0.9927384246976559,low-down,0.7790897634477062,D.H. Lawrence,43,Lady Chatterly's Lover,1928,mean? To shake off the old and sordid connexions and subjections.,mean? To shake off the old and low-down connexions and subjections.,Metaphor?
sordid,adjective,9.77e-07,0.9858577319209412,nasty,0.859663115037069,D.H. Lawrence,43,Lady Chatterly's Lover,1928,"one of the most ancient, sordid connexions and subjections. Poets who","one of the most ancient, nasty connexions and subjections. Poets who",Metaphor?
glorified,verb,1.7e-06,0.9552446729182619,cried up,0.8171889931588632,D.H. Lawrence,43,Lady Chatterly's Lover,1928,connexions and subjections. Poets who glorified it were mostly men. Women,connexions and subjections. Poets who cried it were mostly men. Women,Metaphor?
infinitely,adverb,3.24e-06,0.994210273803392,endless,0.9258384831128393,D.H. Lawrence,43,Lady Chatterly's Lover,1928,freedom of a woman was infinitely more wonderful than any sexual,freedom of a woman was endlessly more wonderful than any sexual,Metaphor?
lagged,verb,9.55e-07,0.9787333603578311,delayed,0.8846668513737255,D.H. Lawrence,43,Lady Chatterly's Lover,1928,unfortunate thing was that men lagged so far behind women in,unfortunate thing was that men delayed so far behind women in,Metaphor?
appetites,noun,7.41e-07,0.9861267932440102,hunger,0.8820948667637725,D.H. Lawrence,43,Lady Chatterly's Lover,1928,like a child with his appetites. A woman had to yield,like a child with his hunger. A woman had to yield,Metaphor?
intercourse,noun,3.98e-06,0.9945671391062395,sex,0.8601803569307405,D.H. Lawrence,43,Lady Chatterly's Lover,1928,"hold herself back in sexual intercourse, and let him finish and","hold herself back in sexual sex, and let him finish and",Metaphor?
expend,verb,7.94e-07,0.9837445840897107,use up,0.8657155908613166,D.H. Lawrence,43,Lady Chatterly's Lover,1928,and let him finish and expend himself without herself coming to,and let him finish and use up himself without herself coming to,Metaphor?
prolong,verb,1.62e-06,0.9859497337199181,extend,0.8214619846109238,D.H. Lawrence,43,Lady Chatterly's Lover,1928,crisis: and then she could prolong the connexion and achieve her,crisis: and then she could extend the connexion and achieve her,Metaphor?
passionately,adverb,2.14e-06,0.9945952888177809,intense,0.8448073178794053,D.H. Lawrence,43,Lady Chatterly's Lover,1928,unbelievable thrill there was in passionately talking to some really clever,unbelievable thrill there was in intensely talking to some really clever,Metaphor?
resuming,verb,1.05e-06,0.9856141874820046,continuing,0.8708137840396807,D.H. Lawrence,43,Lady Chatterly's Lover,1928,"young man by the hour, resuming day after day for months...this","young man by the hour, continuing day after day for months...this",Metaphor?
uttered,verb,1.51e-06,0.9942149948144886,said,0.8607348747440874,D.H. Lawrence,43,Lady Chatterly's Lover,1928,to talk to!--had never been uttered. It was fulfilled before they,to talk to!--had never been said. It was fulfilled before they,Metaphor?
intimacy,noun,4.37e-06,0.9530467173700908,belonging,0.8473209137715626,D.H. Lawrence,43,Lady Chatterly's Lover,1928,And if after the roused intimacy of these vivid and soul-enlightened,And if after the roused belongings of these vivid and soul-enlightened,Metaphor?
plainly,adverb,2.4e-06,0.9999999999999998,plain,0.9094380808711869,D.H. Lawrence,43,Lady Chatterly's Lover,1928,"eighteen, their father could see plainly that they had had the","eighteen, their father could see plainly that they had had the",Metaphor?
high-spirited,adjective,3.53e-06,0.958350691206732,gay,0.7882794696227893,D.H. Lawrence,43,Lady Chatterly's Lover,1928,"who left his nervously hostile, high-spirited wife to rule her own","who left his nervously hostile, gay wife to rule her own",Metaphor?
excitements,noun,7.41e-08,0.9888732423275882,enthusiasm,0.8829052786645947,D.H. Lawrence,43,Lady Chatterly's Lover,1928,"their minds and their mental excitements, that is. Somewhere else they","their minds and their mental enthusiasm, that is. Somewhere else they",Metaphor?
unmistakable,adjective,1.2e-06,0.9947768431981485,distinct,0.8176590563968354,D.H. Lawrence,43,Lady Chatterly's Lover,1928,"curious what a subtle but unmistakable transmutation it makes, both in","curious what a subtle but distinctly transmutation it makes, both in",Metaphor?
subtly,adverb,2e-06,0.9957314047211979,delicate,0.8575162862540905,D.H. Lawrence,43,Lady Chatterly's Lover,1928,"the woman more blooming, more subtly rounded, her young angularities softened,","the woman more blooming, more delicately rounded, her young angularities softened,",Metaphor?
triumphant,adjective,2.34e-06,0.9867926132138365,proud,0.851183726502167,D.H. Lawrence,43,Lady Chatterly's Lover,1928,"her expression either anxious or triumphant: the man much quieter, more","her expression either anxious or proud: the man much quieter, more",Metaphor?
quieter,adjective,2.19e-06,0.9871159411020272,silent,0.8725376063858494,D.H. Lawrence,43,Lady Chatterly's Lover,1928,"or triumphant: the man much quieter, more inward, the very shapes","or triumphant: the man much silently, more inward, the very shapes",Metaphor?
inward,adjective,2.34e-06,0.9935366345849939,inner,0.8489229017244089,D.H. Lawrence,43,Lady Chatterly's Lover,1928,"the man much quieter, more inward, the very shapes of his","the man much quieter, more inner, the very shapes of his",Metaphor?
buttocks,noun,1.41e-06,0.9957601908993065,butt,0.8689361798192896,D.H. Lawrence,43,Lady Chatterly's Lover,1928,"shapes of his shoulders and his buttocks less assertive, more hesitant.","shapes of his shoulders and his butt less assertive, more hesitant.",Metaphor?
assertive,adjective,1.55e-06,0.9910415932794013,aggressive,0.9124476186883396,D.H. Lawrence,43,Lady Chatterly's Lover,1928,"shapes of his shoulders and his buttocks less assertive, more hesitant.","shapes of his shoulders and his buttocks less aggressively, more hesitant.",Metaphor?
succumbed,verb,1.45e-06,0.9927882384199995,gave in,0.9093968596804829,D.H. Lawrence,43,Lady Chatterly's Lover,1928,"the body, the sisters nearly succumbed to the strange male power.","the body, the sisters nearly gave in to the strange male power.",Metaphor?
wept,verb,1.74e-06,0.9947602281967006,cried,0.9182296774995159,D.H. Lawrence,43,Lady Chatterly's Lover,1928,"were dead: whereupon the sisters wept, and loved the young men","were dead: whereupon the sisters cried, and loved the young men",Metaphor?
passionately,adverb,2.14e-06,0.9956710542843041,intense,0.8448073178794053,D.H. Lawrence,43,Lady Chatterly's Lover,1928,"and loved the young men passionately, but underneath forgot them. They","and loved the young men intensely, but underneath forgot them. They",Metaphor?
smallish,adjective,3.39e-07,0.998057282329065,small,0.930179726494291,D.H. Lawrence,43,Lady Chatterly's Lover,1928,"lived with him in a smallish house in Westminster, and moved","lived with him in a small house in Westminster, and moved",Metaphor?
consorted,verb,6.92e-08,0.9925342165016297,ran,0.7815291863780472,D.H. Lawrence,43,Lady Chatterly's Lover,1928,"mild form of war-work, and consorted with the flannel-trousers Cambridge intransigents,","mild form of war-work, and ran with the flannel-trousers Cambridge intransigents,",Metaphor?
mocked,verb,2.69e-06,0.9892986837827562,sent up,0.8113451853766107,D.H. Lawrence,43,Lady Chatterly's Lover,1928,"flannel-trousers Cambridge intransigents, who gently mocked at everything, so far. Her","flannel-trousers Cambridge intransigents, who gently sent up at everything, so far. Her",Metaphor?
hurried,verb,1.38e-06,0.9884225692287711,ran,0.7962684332618143,D.H. Lawrence,43,Lady Chatterly's Lover,1928,"man of twenty-two, who had hurried home from Bonn, where he","man of twenty-two, who had run home from Bonn, where he",Metaphor?
becomingly,adverb,1.45e-08,0.9951755271946567,appropriate,0.8336922323253863,D.H. Lawrence,43,Lady Chatterly's Lover,1928,"regiment, so he could mock at everything more becomingly in uniform.","regiment, so he could mock at everything more appropriately in uniform.",Metaphor?
aristocracy,noun,1.62e-06,0.9872788085721954,upper class,0.8796132197916304,D.H. Lawrence,43,Lady Chatterly's Lover,1928,"well-to-do intelligentsia, but he was aristocracy. Not the big sort, but","well-to-do intelligentsia, but he was upper class. Not the big sort, but",Metaphor?
timid,adjective,1.78e-06,0.9918523213273996,shy,0.9047564046095103,D.H. Lawrence,43,Lady Chatterly's Lover,1928,way more provincial and more timid. He was at his ease,way more provincial and more shy. He was at his ease,Metaphor?
aristocracy,noun,1.62e-06,0.9873324932489059,elite,0.8256046573240314,D.H. Lawrence,43,Lady Chatterly's Lover,1928,"'great world', that is, landed aristocracy society, but he was shy","'great world', that is, landed elite society, but he was shy",Metaphor?
hordes,noun,1.45e-06,0.9555765803408938,hosts,0.8056117403855586,D.H. Lawrence,43,Lady Chatterly's Lover,1928,which consists of the vast hordes of the middle and lower,which consists of the vast hosts of the middle and lower,Metaphor?
peculiar,adjective,4.68e-06,0.9908569683914692,remarkable,0.8813887320330173,D.H. Lawrence,43,Lady Chatterly's Lover,1928,Therefore the peculiar soft assurance of a girl like Constance Reid,Therefore the remarkable soft assurance of a girl like Constance Reid,Metaphor?
obstinate,adjective,5.37e-07,0.9898044034534365,hard,0.8106052402527576,D.H. Lawrence,43,Lady Chatterly's Lover,1928,Fathers were ridiculous: his own obstinate one supremely so. And governments,Fathers were ridiculous: his own hard one supremely so. And governments,Metaphor?
supremely,adverb,1.1e-06,0.9957189228840252,highly,0.8834016321728843,D.H. Lawrence,43,Lady Chatterly's Lover,1928,ridiculous: his own obstinate one supremely so. And governments were ridiculous:,ridiculous: his own obstinate one highly so. And governments were ridiculous:,Metaphor?
supremely,adverb,1.1e-06,0.9952445199653293,highly,0.8834016321728843,D.H. Lawrence,43,Lady Chatterly's Lover,1928,"generals altogether, the red-faced Kitchener supremely. Even the war was ridiculous,","generals altogether, the red-faced Kitchener highly. Even the war was ridiculous,",Metaphor?
pretensions,noun,4.27e-07,0.9711191355146942,self-importance,0.8693947987335948,D.H. Lawrence,43,Lady Chatterly's Lover,1928,"the governing class made any pretensions to govern, they were ridiculous","the governing class made any self-importance to govern, they were ridiculous",Metaphor?
govern,verb,4.68e-06,0.986710052521495,rule,0.8526425840164892,D.H. Lawrence,43,Lady Chatterly's Lover,1928,"class made any pretensions to govern, they were ridiculous too. Sir","class made any pretensions to ruling, they were ridiculous too. Sir",Metaphor?
intensely,adverb,3.31e-06,0.9977278981291914,extremely,0.9028790397020281,D.H. Lawrence,43,Lady Chatterly's Lover,1928,"Sir Geoffrey, Clifford's father, was intensely ridiculous, chopping down his trees,","Sir Geoffrey, Clifford's father, was extremely ridiculous, chopping down his trees,",Metaphor?
chopping,verb,2.34e-06,0.9969214068931718,cut (down),0.8720900386313185,D.H. Lawrence,43,Lady Chatterly's Lover,1928,"Clifford's father, was intensely ridiculous, chopping down his trees, and weeding","Clifford's father, was intensely ridiculous, cutting down his trees, and weeding",Metaphor?
shove,verb,4.57e-06,0.9894864717969163,push,0.8493252929791953,D.H. Lawrence,43,Lady Chatterly's Lover,1928,out of his colliery to shove them into the war; and,out of his colliery to push them into the war; and,Metaphor?
witty,adjective,3.63e-06,0.9755466741922196,clever,0.8816435817223823,D.H. Lawrence,43,Lady Chatterly's Lover,1928,"nursing work, she was very witty in a quiet way about","nursing work, she was very cleverly in a quiet way about",Metaphor?
felling,verb,5.75e-07,0.9910179168462039,cutting (down),0.8395862172828965,D.H. Lawrence,43,Lady Chatterly's Lover,1928,was his trees that were felling for trench props. But Clifford,was his trees that were cutting down for trench props. But Clifford,Metaphor?
